old_indiv_id	indiv_id
DALIGNS000426_1	INDIV_0249
DALIGNS001214	INDIV_0249
DALIGNS000426_2	INDIV_0249
DALIGNS001181	INDIV_0249
DALIGNS000425_1	INDIV_0249
DALIGNS000425_2	INDIV_0249
DALIGNS000334_2	INDIV_0250
DALIGNS000334_1	INDIV_0250
DALIGNS001858	INDIV_0250
DALIGNS001859	INDIV_0250
DALIGNS001860	INDIV_0250
DALIGNS001175	INDIV_0250
DALIGNS000256	INDIV_0251
DALIGNS001038	INDIV_0251
DALIGNS001039	INDIV_0251
DALIGNS001037	INDIV_0251
DALIGNS000104	INDIV_0251
DALIGNS001036	INDIV_0251
DALIGNS001104	INDIV_0252
DALIGNS001105	INDIV_0252
DALIGNS000118	INDIV_0252
DALIGNS000725	INDIV_0252
DALIGNS000723	INDIV_0252
DALIGNS000682	INDIV_0252
DALIGNS001483	INDIV_0253
DALIGNS000746	INDIV_0253
DALIGNS000303	INDIV_0253
DALIGNS000174	INDIV_0253
DALIGNS000661	INDIV_0253
DALIGNS001692	INDIV_0253
DALIGNS000756_1	INDIV_0254
DALIGNS001041	INDIV_0254
DALIGNS000352_1	INDIV_0254
DALIGNS001231	INDIV_0254
DALIGNS000352_2	INDIV_0254
DALIGNS000756_2	INDIV_0255
DALIGNS000529	INDIV_0256
DALIGNS000733	INDIV_0256
DALIGNS001852	INDIV_0256
DALIGNS000085	INDIV_0256
DALIGNS001455	INDIV_0256
DALIGNS000211	INDIV_0256
DALIGNS001495	INDIV_0257
DALIGNS001703	INDIV_0257
DALIGNS000726	INDIV_0257
DALIGNS000175	INDIV_0257
DALIGNS000267	INDIV_0257
DALIGNS001499	INDIV_0257
DALIGNS000558	INDIV_0258
DALIGNS000154	INDIV_0258
DALIGNS000071	INDIV_0258
DALIGNS001458	INDIV_0258
DALIGNS001687	INDIV_0258
DALIGNS000060	INDIV_0258
DALIGNS000242	INDIV_0259
DALIGNS001496	INDIV_0259
DALIGNS001497	INDIV_0259
DALIGNS000692	INDIV_0259
DALIGNS001498	INDIV_0259
DALIGNS000695	INDIV_0259
DALIGNS000543	INDIV_0260
DALIGNS001210	INDIV_0260
DALIGNS001614	INDIV_0260
DALIGNS000544_1	INDIV_0260
DALIGNS001683	INDIV_0260
DALIGNS000544_2	INDIV_0260
DALIGNS000055	INDIV_0261
DALIGNS000077	INDIV_0261
DALIGNS001060	INDIV_0261
DALIGNS000627	INDIV_0261
DALIGNS001059	INDIV_0261
DALIGNS001118	INDIV_0261
DALIGNS000253_1	INDIV_0262
DALIGNS000645_2	INDIV_0262
DALIGNS000207_2	INDIV_0262
DALIGNS000120_1	INDIV_0262
DALIGNS000722_2	INDIV_0262
DALIGNS000048	INDIV_0263
DALIGNS001811	INDIV_0263
DALIGNS000337	INDIV_0263
DALIGNS001674	INDIV_0263
DALIGNS001625	INDIV_0263
DALIGNS001135	INDIV_0264
DALIGNS000644_2	INDIV_0265
DALIGNS000088	INDIV_0266
DALIGNS000125	INDIV_0267
DALIGNS000456	INDIV_0268
DALIGNS000064_2	INDIV_0269
DALIGNS000279_2	INDIV_0270
DALIGNS000655	INDIV_0271
DALIGNS001169	INDIV_0272
DALIGNS000336_1	INDIV_0272
DALIGNS001589	INDIV_0273
DALIGNS000336_2	INDIV_0273
DALIGNS001514	INDIV_0274
DALIGNS001515	INDIV_0275
DALIGNS001672	INDIV_0276
DALIGNS001636	INDIV_0276
DALIGNS000566_2	INDIV_0276
DALIGNS000566_1	INDIV_0277
DALIGNS000418	INDIV_0278
DALIGNS001646	INDIV_0279
DALIGNS000316_1	INDIV_0280
DALIGNS000317	INDIV_0280
DALIGNS001679	INDIV_0280
DALIGNS001678	INDIV_0280
DALIGNS000316_2	INDIV_0280
DALIGNS001200	INDIV_0281
DALIGNS000371_1	INDIV_0281
DALIGNS000371_2	INDIV_0281
DALIGNS001176	INDIV_0281
DALIGNS000365	INDIV_0281
DALIGNS000835	INDIV_0282
DALIGNS001695	INDIV_0282
DALIGNS000130	INDIV_0282
DALIGNS000710	INDIV_0282
DALIGNS001697	INDIV_0282
DALIGNS001969	INDIV_0283
DALIGNS001968	INDIV_0283
DALIGNS001967	INDIV_0283
DALIGNS001970	INDIV_0283
DALIGNS001966	INDIV_0283
DALIGNS000063	INDIV_0284
DALIGNS001738	INDIV_0284
DALIGNS001015	INDIV_0284
DALIGNS000201	INDIV_0284
DALIGNS000121	INDIV_0284
DALIGNS001957	INDIV_0285
DALIGNS001960	INDIV_0285
DALIGNS001959	INDIV_0285
DALIGNS001958	INDIV_0285
DALIGNS001956	INDIV_0285
DALIGNS001213	INDIV_0286
DALIGNS000415	INDIV_0286
DALIGNS000564_1	INDIV_0286
DALIGNS000564_2	INDIV_0286
DALIGNS001048	INDIV_0286
DALIGNS001951	INDIV_0287
DALIGNS001952	INDIV_0287
DALIGNS001955	INDIV_0287
DALIGNS001954	INDIV_0287
DALIGNS001953	INDIV_0287
DALIGNS000205	INDIV_0288
DALIGNS000017	INDIV_0288
DALIGNS001250	INDIV_0288
DALIGNS000247	INDIV_0288
DALIGNS001115	INDIV_0288
DALIGNS000226_2	INDIV_0289
DALIGNS000718	INDIV_0289
DALIGNS000781_1	INDIV_0289
DALIGNS000226_1	INDIV_0289
DALIGNS000281	INDIV_0290
DALIGNS000631_2	INDIV_0291
DALIGNS000238	INDIV_0291
DALIGNS000629	INDIV_0291
DALIGNS000645_1	INDIV_0291
DALIGNS000604_1	INDIV_0291
DALIGNS000264_2	INDIV_0292
DALIGNS000264_3	INDIV_0292
DALIGNS000264_1	INDIV_0293
DALIGNS000264_4	INDIV_0294
DALIGNS001592	INDIV_0295
DALIGNS000644_1	INDIV_0296
DALIGNS000413	INDIV_0296
DALIGNS000112	INDIV_0296
DALIGNS000749	INDIV_0296
DALIGNS000160_1	INDIV_0297
DALIGNS000665	INDIV_0298
DALIGNS000259	INDIV_0298
DALIGNS001011	INDIV_0298
DALIGNS001012	INDIV_0298
DALIGNS001157	INDIV_0298
DALIGNS001945	INDIV_0299
DALIGNS001946	INDIV_0299
DALIGNS001947	INDIV_0299
DALIGNS001948	INDIV_0299
DALIGNS001488	INDIV_0300
DALIGNS001492	INDIV_0300
DALIGNS000057	INDIV_0300
DALIGNS000224	INDIV_0300
DALIGNS001898	INDIV_0301
DALIGNS001897	INDIV_0301
DALIGNS001896	INDIV_0301
DALIGNS001895	INDIV_0301
DALIGNS001013	INDIV_0302
DALIGNS000190	INDIV_0302
DALIGNS000177	INDIV_0302
DALIGNS001014	INDIV_0302
DALIGNS000614	INDIV_0303
DALIGNS000694	INDIV_0303
DALIGNS000287	INDIV_0303
DALIGNS000166	INDIV_0303
DALIGNS000329_1	INDIV_0304
DALIGNS000329_2	INDIV_0304
DALIGNS001627	INDIV_0304
DALIGNS001225	INDIV_0304
DALIGNS001185	INDIV_0305
DALIGNS001046	INDIV_0305
DALIGNS000589_2	INDIV_0305
DALIGNS000589_1	INDIV_0305
DALIGNS001438	INDIV_0306
DALIGNS000534_1	INDIV_0306
DALIGNS000534_2	INDIV_0306
DALIGNS001211	INDIV_0306
DALIGNS000610	INDIV_0307
DALIGNS000575	INDIV_0307
DALIGNS000744	INDIV_0307
DALIGNS001462	INDIV_0307
DALIGNS000221	INDIV_0308
DALIGNS000706	INDIV_0308
DALIGNS000260	INDIV_0308
DALIGNS000217	INDIV_0308
DALIGNS000135	INDIV_0309
DALIGNS000102	INDIV_0309
DALIGNS000010	INDIV_0309
DALIGNS001718	INDIV_0309
DALIGNS000020	INDIV_0310
DALIGNS000825	INDIV_0310
DALIGNS000560	INDIV_0310
DALIGNS001073	INDIV_0310
DALIGNS001167	INDIV_0311
DALIGNS001612	INDIV_0311
DALIGNS000586_1	INDIV_0311
DALIGNS000586_2	INDIV_0311
DALIGNS000084	INDIV_0312
DALIGNS000265	INDIV_0312
DALIGNS001056	INDIV_0312
DALIGNS000192	INDIV_0312
DALIGNS000333_2	INDIV_0313
DALIGNS001172	INDIV_0313
DALIGNS000333_1	INDIV_0313
DALIGNS001436	INDIV_0313
DALIGNS000525	INDIV_0314
DALIGNS000598	INDIV_0314
DALIGNS000660	INDIV_0314
DALIGNS000840	INDIV_0314
DALIGNS001494	INDIV_0315
DALIGNS000481	INDIV_0315
DALIGNS001702	INDIV_0315
DALIGNS000823	INDIV_0315
DALIGNS000252	INDIV_0316
DALIGNS001019	INDIV_0316
DALIGNS000111	INDIV_0316
DALIGNS001020	INDIV_0316
DALIGNS001635	INDIV_0317
DALIGNS001680	INDIV_0317
DALIGNS000559_2	INDIV_0317
DALIGNS000559_1	INDIV_0317
DALIGNS001885	INDIV_0318
DALIGNS001886	INDIV_0318
DALIGNS001883	INDIV_0318
DALIGNS001884	INDIV_0318
DALIGNS001003	INDIV_0319
DALIGNS001156	INDIV_0319
DALIGNS000219	INDIV_0319
DALIGNS001028	INDIV_0319
DALIGNS000537_1	INDIV_0320
DALIGNS001206	INDIV_0320
DALIGNS001434	INDIV_0320
DALIGNS000537_2	INDIV_0320
DALIGNS000565_2	INDIV_0321
DALIGNS000565_1	INDIV_0321
DALIGNS001044	INDIV_0321
DALIGNS001166	INDIV_0321
DALIGNS000436_1	INDIV_0322
DALIGNS000583	INDIV_0322
DALIGNS001180	INDIV_0322
DALIGNS000436_2	INDIV_0322
DALIGNS001069	INDIV_0323
DALIGNS001070	INDIV_0323
DALIGNS000075	INDIV_0323
DALIGNS000042	INDIV_0323
DALIGNS001891	INDIV_0324
DALIGNS001894	INDIV_0324
DALIGNS001892	INDIV_0324
DALIGNS001893	INDIV_0324
DALIGNS001630	INDIV_0325
DALIGNS000374_2	INDIV_0325
DALIGNS001202	INDIV_0325
DALIGNS000374_1	INDIV_0325
DALIGNS000535_1	INDIV_0326
DALIGNS001629	INDIV_0326
DALIGNS000535_2	INDIV_0326
DALIGNS001174	INDIV_0326
DALIGNS001009	INDIV_0327
DALIGNS001023	INDIV_0327
DALIGNS000026	INDIV_0327
DALIGNS001155	INDIV_0327
DALIGNS001626	INDIV_0328
DALIGNS000321_1	INDIV_0328
DALIGNS000321_2	INDIV_0329
DALIGNS001179	INDIV_0330
DALIGNS000579_1	INDIV_0331
DALIGNS001638	INDIV_0331
DALIGNS000579_2	INDIV_0331
DALIGNS001677	INDIV_0331
DALIGNS001619	INDIV_0332
DALIGNS000528_2	INDIV_0332
DALIGNS000528_1	INDIV_0332
DALIGNS001178	INDIV_0332
DALIGNS001170	INDIV_0333
DALIGNS000542_2	INDIV_0333
DALIGNS001435	INDIV_0333
DALIGNS000542_1	INDIV_0333
DALIGNS000555_2	INDIV_0334
DALIGNS000555_1	INDIV_0334
DALIGNS001432	INDIV_0334
DALIGNS001227	INDIV_0334
DALIGNS000745	INDIV_0335
DALIGNS000066	INDIV_0335
DALIGNS000780	INDIV_0335
DALIGNS000033	INDIV_0335
DALIGNS000795_2	INDIV_0336
DALIGNS000765_2	INDIV_0336
DALIGNS000417_2	INDIV_0336
DALIGNS000786_2	INDIV_0336
DALIGNS000375_2	INDIV_0337
DALIGNS001163	INDIV_0337
DALIGNS001618	INDIV_0337
DALIGNS000375_1	INDIV_0337
DALIGNS001355	INDIV_0338
DALIGNS001849	INDIV_0338
DALIGNS000597	INDIV_0338
DALIGNS000829	INDIV_0338
DALIGNS000350_1	INDIV_0339
DALIGNS001634	INDIV_0339
DALIGNS001220	INDIV_0339
DALIGNS000350_2	INDIV_0339
DALIGNS001871	INDIV_0340
DALIGNS001872	INDIV_0340
DALIGNS001870	INDIV_0340
DALIGNS001869	INDIV_0340
DALIGNS001611	INDIV_0341
DALIGNS001195	INDIV_0341
DALIGNS000376_1	INDIV_0341
DALIGNS000376_2	INDIV_0341
DALIGNS001186	INDIV_0342
DALIGNS001632	INDIV_0342
DALIGNS000360_2	INDIV_0342
DALIGNS000360_1	INDIV_0342
DALIGNS000137	INDIV_0343
DALIGNS000722_1	INDIV_0343
DALIGNS000008	INDIV_0343
DALIGNS000435	INDIV_0343
DALIGNS001633	INDIV_0344
DALIGNS000532_2	INDIV_0344
DALIGNS000532_1	INDIV_0344
DALIGNS001219	INDIV_0344
DALIGNS001620	INDIV_0345
DALIGNS000357_1	INDIV_0345
DALIGNS000357_2	INDIV_0346
DALIGNS001222	INDIV_0347
DALIGNS001991	INDIV_0348
DALIGNS001990	INDIV_0348
DALIGNS001989	INDIV_0348
DALIGNS001152	INDIV_0348
DALIGNS000772	INDIV_0349
DALIGNS000409	INDIV_0349
DALIGNS000384	INDIV_0349
DALIGNS000770	INDIV_0349
DALIGNS001192	INDIV_0350
DALIGNS001437	INDIV_0350
DALIGNS000540_2	INDIV_0350
DALIGNS000540_1	INDIV_0350
DALIGNS001615	INDIV_0351
DALIGNS001171	INDIV_0351
DALIGNS000372_1	INDIV_0351
DALIGNS000372_2	INDIV_0351
DALIGNS000290	INDIV_0352
DALIGNS000164	INDIV_0352
DALIGNS001706	INDIV_0353
DALIGNS000197	INDIV_0354
DALIGNS001813	INDIV_0355
DALIGNS001661	INDIV_0356
DALIGNS001232	INDIV_0356
DALIGNS000488	INDIV_0356
DALIGNS001233	INDIV_0356
DALIGNS000580_2	INDIV_0357
DALIGNS001193	INDIV_0357
DALIGNS001613	INDIV_0358
DALIGNS000580_1	INDIV_0359
DALIGNS000522_1	INDIV_0360
DALIGNS001610	INDIV_0360
DALIGNS000522_2	INDIV_0360
DALIGNS001160	INDIV_0360
DALIGNS001881	INDIV_0361
DALIGNS001882	INDIV_0362
DALIGNS001880	INDIV_0363
DALIGNS001879	INDIV_0364
DALIGNS000250_1	INDIV_0365
DALIGNS001935	INDIV_0365
DALIGNS000651	INDIV_0366
DALIGNS000671_1	INDIV_0367
DALIGNS001753	INDIV_0368
DALIGNS001931	INDIV_0369
DALIGNS001817	INDIV_0370
DALIGNS001818	INDIV_0371
DALIGNS001816	INDIV_0372
DALIGNS001311	INDIV_0373
DALIGNS001501	INDIV_0374
DALIGNS001415	INDIV_0375
DALIGNS001789	INDIV_0376
DALIGNS000703_1	INDIV_0376
DALIGNS001937	INDIV_0376
DALIGNS001194	INDIV_0377
DALIGNS000328_1	INDIV_0377
DALIGNS000328_2	INDIV_0377
DALIGNS000038	INDIV_0378
DALIGNS001029	INDIV_0378
DALIGNS001017	INDIV_0378
DALIGNS000531_2	INDIV_0379
DALIGNS000531_1	INDIV_0379
DALIGNS001223	INDIV_0379
DALIGNS000373_1	INDIV_0380
DALIGNS000373_2	INDIV_0380
DALIGNS001182	INDIV_0380
DALIGNS000527_2	INDIV_0381
DALIGNS000527_1	INDIV_0381
DALIGNS001229	INDIV_0381
DALIGNS000430_1	INDIV_0382
DALIGNS000430_2	INDIV_0382
DALIGNS001208	INDIV_0382
DALIGNS001230	INDIV_0383
DALIGNS000547_1	INDIV_0383
DALIGNS000547_2	INDIV_0383
DALIGNS000359_2	INDIV_0384
DALIGNS001224	INDIV_0384
DALIGNS000359_1	INDIV_0384
DALIGNS000538_1	INDIV_0385
DALIGNS001191	INDIV_0385
DALIGNS000538_2	INDIV_0385
DALIGNS001024	INDIV_0386
DALIGNS000282_2	INDIV_0386
DALIGNS001010	INDIV_0386
DALIGNS000536_2	INDIV_0387
DALIGNS001207	INDIV_0387
DALIGNS000536_1	INDIV_0387
DALIGNS000763	INDIV_0388
DALIGNS000162	INDIV_0388
DALIGNS001111	INDIV_0388
DALIGNS001663	INDIV_0389
DALIGNS000550_2	INDIV_0389
DALIGNS000550_1	INDIV_0389
DALIGNS001188	INDIV_0390
DALIGNS000363	INDIV_0390
DALIGNS001052	INDIV_0390
DALIGNS000313	INDIV_0391
DALIGNS001050	INDIV_0391
DALIGNS001212	INDIV_0391
DALIGNS001201	INDIV_0392
DALIGNS000561_1	INDIV_0392
DALIGNS000561_2	INDIV_0392
DALIGNS000546_1	INDIV_0393
DALIGNS000546_2	INDIV_0393
DALIGNS001168	INDIV_0393
DALIGNS000633	INDIV_0394
DALIGNS000653	INDIV_0394
DALIGNS001715	INDIV_0394
DALIGNS001994	INDIV_0395
DALIGNS001993	INDIV_0395
DALIGNS001992	INDIV_0395
DALIGNS000735	INDIV_0396
DALIGNS000239	INDIV_0396
DALIGNS000185	INDIV_0396
DALIGNS001205	INDIV_0397
DALIGNS000587_1	INDIV_0397
DALIGNS000587_2	INDIV_0397
DALIGNS000478_2	INDIV_0398
DALIGNS001164	INDIV_0398
DALIGNS000478_1	INDIV_0398
DALIGNS001664	INDIV_0399
DALIGNS000362_2	INDIV_0399
DALIGNS000362_1	INDIV_0399
DALIGNS001963	INDIV_0400
DALIGNS001964	INDIV_0400
DALIGNS001965	INDIV_0400
DALIGNS000355_2	INDIV_0401
DALIGNS000355_1	INDIV_0401
DALIGNS001209	INDIV_0401
DALIGNS000341_2	INDIV_0402
DALIGNS000341_1	INDIV_0402
DALIGNS001665	INDIV_0402
DALIGNS001203	INDIV_0403
DALIGNS001043	INDIV_0403
DALIGNS000356	INDIV_0403
DALIGNS001042	INDIV_0404
DALIGNS001226	INDIV_0404
DALIGNS000370	INDIV_0404
DALIGNS000241	INDIV_0405
DALIGNS001393	INDIV_0405
DALIGNS000609	INDIV_0405
DALIGNS000519_1	INDIV_0406
DALIGNS000519_2	INDIV_0406
DALIGNS001161	INDIV_0406
DALIGNS000263	INDIV_0407
DALIGNS001721	INDIV_0407
DALIGNS000124	INDIV_0407
DALIGNS000557_1	INDIV_0408
DALIGNS001187	INDIV_0408
DALIGNS000557_2	INDIV_0408
DALIGNS000380	INDIV_0409
DALIGNS001217	INDIV_0409
DALIGNS001047	INDIV_0409
DALIGNS000246	INDIV_0410
DALIGNS000040	INDIV_0410
DALIGNS000499	INDIV_0410
DALIGNS001979	INDIV_0411
DALIGNS001978	INDIV_0411
DALIGNS001977	INDIV_0411
DALIGNS000206_2	INDIV_0412
DALIGNS000301_1	INDIV_0412
DALIGNS000206_1	INDIV_0412
DALIGNS000469	INDIV_0413
DALIGNS001671	INDIV_0414
DALIGNS000464	INDIV_0415
DALIGNS001640	INDIV_0416
DALIGNS000836_1	INDIV_0417
DALIGNS000684_1	INDIV_0417
DALIGNS000836_2	INDIV_0417
DALIGNS000786_1	INDIV_0418
DALIGNS000795_1	INDIV_0418
DALIGNS000765_1	INDIV_0418
DALIGNS000312_1	INDIV_0419
DALIGNS000312_2	INDIV_0420
DALIGNS000189	INDIV_0421
DALIGNS001675	INDIV_0422
DALIGNS000369_1	INDIV_0422
DALIGNS000369_2	INDIV_0422
DALIGNS000631_1	INDIV_0423
DALIGNS000228	INDIV_0423
DALIGNS000229_1	INDIV_0423
DALIGNS000743	INDIV_0424
DALIGNS001727	INDIV_0424
DALIGNS001732	INDIV_0424
DALIGNS000554_2	INDIV_0425
DALIGNS000554_1	INDIV_0425
DALIGNS001666	INDIV_0425
DALIGNS000611_1	INDIV_0426
DALIGNS000419_2	INDIV_0426
DALIGNS000419_1	INDIV_0426
DALIGNS000467	INDIV_0427
DALIGNS001623	INDIV_0428
DALIGNS000343	INDIV_0429
DALIGNS000229_2	INDIV_0430
DALIGNS000016	INDIV_0431
DALIGNS000133_1	INDIV_0432
DALIGNS000133_2	INDIV_0433
DALIGNS000742_1	INDIV_0434
DALIGNS000742_2	INDIV_0435
DALIGNS000250_2	INDIV_0436
DALIGNS000671_2	INDIV_0437
DALIGNS001936	INDIV_0438
DALIGNS000120_2	INDIV_0439
DALIGNS000140_2	INDIV_0440
DALIGNS000754	INDIV_0441
DALIGNS000773	INDIV_0442
DALIGNS000778	INDIV_0443
DALIGNS000408	INDIV_0444
DALIGNS000018	INDIV_0445
DALIGNS001031	INDIV_0445
DALIGNS001026	INDIV_0446
DALIGNS000150	INDIV_0446
DALIGNS000551	INDIV_0447
DALIGNS001484	INDIV_0447
DALIGNS001685	INDIV_0448
DALIGNS000152	INDIV_0448
DALIGNS001074	INDIV_0449
DALIGNS000015	INDIV_0449
DALIGNS001471	INDIV_0450
DALIGNS000830	INDIV_0450
DALIGNS001030	INDIV_0451
DALIGNS000578	INDIV_0451
DALIGNS001054	INDIV_0452
DALIGNS000841	INDIV_0452
DALIGNS000549	INDIV_0453
DALIGNS001061	INDIV_0453
DALIGNS001510	INDIV_0454
DALIGNS000169	INDIV_0454
DALIGNS001016	INDIV_0455
DALIGNS000282_1	INDIV_0455
DALIGNS000367_1	INDIV_0456
DALIGNS001616	INDIV_0456
DALIGNS000758_1	INDIV_0457
DALIGNS001938	INDIV_0457
DALIGNS001183	INDIV_0458
DALIGNS000548_1	INDIV_0458
DALIGNS000521_1	INDIV_0459
DALIGNS001628	INDIV_0459
DALIGNS001669	INDIV_0460
DALIGNS000588_2	INDIV_0460
DALIGNS001608	INDIV_0461
DALIGNS000364	INDIV_0461
DALIGNS000079_2	INDIV_0462
DALIGNS001934	INDIV_0462
DALIGNS000306	INDIV_0463
DALIGNS001812	INDIV_0463
DALIGNS001841	INDIV_0464
DALIGNS001516	INDIV_0464
DALIGNS000367_2	INDIV_0465
DALIGNS001197	INDIV_0465
DALIGNS001850	INDIV_0466
DALIGNS000141	INDIV_0466
DALIGNS001986	INDIV_0467
DALIGNS001985	INDIV_0467
DALIGNS000098_1	INDIV_0468
DALIGNS000098_2	INDIV_0468
DALIGNS001750	INDIV_0469
DALIGNS001751	INDIV_0469
DALIGNS001997	INDIV_0470
DALIGNS001998	INDIV_0470
DALIGNS000766	INDIV_0471
DALIGNS001700	INDIV_0471
DALIGNS001562	INDIV_0472
DALIGNS001563	INDIV_0472
DALIGNS001900	INDIV_0473
DALIGNS001901	INDIV_0473
DALIGNS000468_1	INDIV_0474
DALIGNS000463_1	INDIV_0474
DALIGNS000193	INDIV_0475
DALIGNS000061	INDIV_0475
DALIGNS001973	INDIV_0476
DALIGNS001974	INDIV_0476
DALIGNS001887	INDIV_0477
DALIGNS001888	INDIV_0477
DALIGNS002009	INDIV_0478
DALIGNS002010	INDIV_0478
DALIGNS000585	INDIV_0479
DALIGNS000305	INDIV_0479
DALIGNS001642	INDIV_0480
DALIGNS001643	INDIV_0480
DALIGNS000602_2	INDIV_0481
DALIGNS000602_1	INDIV_0481
DALIGNS000820_1	INDIV_0482
DALIGNS000820_2	INDIV_0482
DALIGNS001349	INDIV_0483
DALIGNS000811	INDIV_0483
DALIGNS001196	INDIV_0484
DALIGNS000521_2	INDIV_0484
DALIGNS000261_1	INDIV_0485
DALIGNS000815	INDIV_0485
DALIGNS001972	INDIV_0486
DALIGNS001971	INDIV_0486
DALIGNS001641	INDIV_0487
DALIGNS000462	INDIV_0487
DALIGNS000512_1	INDIV_0488
DALIGNS000705	INDIV_0488
DALIGNS000639	INDIV_0489
DALIGNS000729	INDIV_0489
DALIGNS000027_1	INDIV_0490
DALIGNS000562_1	INDIV_0490
DALIGNS000632_1	INDIV_0491
DALIGNS000632_2	INDIV_0491
DALIGNS001637	INDIV_0492
DALIGNS000347	INDIV_0492
DALIGNS000503_2	INDIV_0493
DALIGNS000503_1	INDIV_0493
DALIGNS001950	INDIV_0494
DALIGNS001949	INDIV_0494
DALIGNS000755_2	INDIV_0495
DALIGNS000253_2	INDIV_0495
DALIGNS000512_2	INDIV_0496
DALIGNS000074_1	INDIV_0496
DALIGNS000783	INDIV_0497
DALIGNS000787	INDIV_0497
DALIGNS000254	INDIV_0498
DALIGNS000727	INDIV_0498
DALIGNS000755_1	INDIV_0499
DALIGNS000391_1	INDIV_0499
DALIGNS000630_1	INDIV_0500
DALIGNS000013_2	INDIV_0500
DALIGNS000812	INDIV_0501
DALIGNS001350	INDIV_0501
DALIGNS000675_2	INDIV_0502
DALIGNS000675_1	INDIV_0502
DALIGNS001962	INDIV_0503
DALIGNS001961	INDIV_0503
DALIGNS000666_1	INDIV_0504
DALIGNS000666_2	INDIV_0504
DALIGNS001504	INDIV_0505
DALIGNS001503	INDIV_0505
DALIGNS000204_1	INDIV_0506
DALIGNS000204_2	INDIV_0506
DALIGNS001889	INDIV_0507
DALIGNS001890	INDIV_0507
DALIGNS000013_1	INDIV_0508
DALIGNS000027_2	INDIV_0509
DALIGNS000030_1	INDIV_0510
DALIGNS000030_2	INDIV_0511
DALIGNS000053_1	INDIV_0512
DALIGNS000053_2	INDIV_0513
DALIGNS000058_1	INDIV_0514
DALIGNS000058_2	INDIV_0515
DALIGNS000064_1	INDIV_0516
DALIGNS000074_2	INDIV_0517
DALIGNS000079_1	INDIV_0518
DALIGNS000095_1	INDIV_0519
DALIGNS000095_2	INDIV_0520
DALIGNS000109_1	INDIV_0521
DALIGNS000109_2	INDIV_0522
DALIGNS000114_1	INDIV_0523
DALIGNS000114_2	INDIV_0524
DALIGNS000119_1	INDIV_0525
DALIGNS000119_2	INDIV_0526
DALIGNS000138_1	INDIV_0527
DALIGNS000138_2	INDIV_0528
DALIGNS000140_1	INDIV_0529
DALIGNS000143_1	INDIV_0530
DALIGNS000143_2	INDIV_0531
DALIGNS000147_2	INDIV_0532
DALIGNS000160_2	INDIV_0533
DALIGNS000198_1	INDIV_0534
DALIGNS000198_2	INDIV_0535
DALIGNS000207_1	INDIV_0536
DALIGNS000209_1	INDIV_0537
DALIGNS000209_2	INDIV_0538
DALIGNS000231_1	INDIV_0539
DALIGNS000231_2	INDIV_0540
DALIGNS000245_1	INDIV_0541
DALIGNS000245_2	INDIV_0542
DALIGNS000261_2	INDIV_0543
DALIGNS000275_1	INDIV_0544
DALIGNS000275_2	INDIV_0545
DALIGNS000279_1	INDIV_0546
DALIGNS000301_2	INDIV_0547
DALIGNS000302_1	INDIV_0548
DALIGNS000308_1	INDIV_0549
DALIGNS000308_2	INDIV_0550
DALIGNS000339_2	INDIV_0551
DALIGNS000351_1	INDIV_0552
DALIGNS000351_2	INDIV_0553
DALIGNS000391_2	INDIV_0554
DALIGNS000417_1	INDIV_0555
DALIGNS000459_1	INDIV_0556
DALIGNS000459_2	INDIV_0557
DALIGNS000463_2	INDIV_0558
DALIGNS000471_1	INDIV_0559
DALIGNS000471_2	INDIV_0560
DALIGNS000548_2	INDIV_0561
DALIGNS000562_2	INDIV_0562
DALIGNS000563_2	INDIV_0563
DALIGNS000588_1	INDIV_0564
DALIGNS000604_2	INDIV_0565
DALIGNS000611_2	INDIV_0566
DALIGNS000630_2	INDIV_0567
DALIGNS000646_1	INDIV_0568
DALIGNS000646_2	INDIV_0569
DALIGNS000652_1	INDIV_0570
DALIGNS000652_2	INDIV_0571
DALIGNS000664_1	INDIV_0572
DALIGNS000664_2	INDIV_0573
DALIGNS000669_2	INDIV_0574
DALIGNS000674_1	INDIV_0575
DALIGNS000674_2	INDIV_0576
DALIGNS000681_1	INDIV_0577
DALIGNS000681_2	INDIV_0578
DALIGNS000698_1	INDIV_0579
DALIGNS000698_2	INDIV_0580
DALIGNS000703_2	INDIV_0581
DALIGNS000736_1	INDIV_0582
DALIGNS000736_2	INDIV_0583
DALIGNS000758_2	INDIV_0584
DALIGNS000760_1	INDIV_0585
DALIGNS000760_2	INDIV_0586
DALIGNS000767_1	INDIV_0587
DALIGNS000767_2	INDIV_0588
DALIGNS000771_1	INDIV_0589
DALIGNS000771_2	INDIV_0590
DALIGNS000776_1	INDIV_0591
DALIGNS000776_2	INDIV_0592
DALIGNS000803_4	INDIV_0593
DALIGNS000019	INDIV_0594
DALIGNS000022	INDIV_0595
DALIGNS000045	INDIV_0596
DALIGNS000054	INDIV_0597
DALIGNS000067	INDIV_0598
DALIGNS000069	INDIV_0599
DALIGNS000076	INDIV_0600
DALIGNS000094	INDIV_0601
DALIGNS000142	INDIV_0602
DALIGNS000159	INDIV_0603
DALIGNS000165	INDIV_0604
DALIGNS000182	INDIV_0605
DALIGNS000184	INDIV_0606
DALIGNS000196	INDIV_0607
DALIGNS000215	INDIV_0608
DALIGNS000218	INDIV_0609
DALIGNS000227	INDIV_0610
DALIGNS000232	INDIV_0611
